count,date
3.2,2019-11-01 16:19:11
5.09,2019-11-01 16:19:21
5.09,2019-11-01 16:19:32
125.1,2019-11-01 16:19:42
3.33,2019-11-01 16:20:00
2.09,2019-11-01 16:20:11
1.33,2019-11-01 16:20:23
0.45,2019-11-01 16:20:33
3.64,2019-11-01 16:20:44
2.64,2019-11-01 16:20:55
5.7,2019-11-01 16:21:05
4.09,2019-11-01 16:21:15
1.82,2019-11-01 16:21:26
20.6,2019-11-01 16:21:36
2.36,2019-11-01 16:21:59
2.27,2019-11-01 16:22:09
2.27,2019-11-01 16:22:19
11.44,2019-11-01 16:22:28
0.5,2019-11-01 16:22:38
10.45,2019-11-01 16:22:48
0.62,2019-11-01 16:22:57
1.15,2019-11-01 16:23:10
4.07,2019-11-01 16:23:26
5.5,2019-11-01 16:23:36
1.0,2019-11-01 16:23:47
4.09,2019-11-01 16:23:57
2.62,2019-11-01 16:24:06
1.45,2019-11-01 16:24:16
2.36,2019-11-01 16:24:27
1.0,2019-11-01 16:24:37
0.5,2019-11-01 16:24:49
12.82,2019-11-01 16:25:00
0.2,2019-11-01 16:25:10
0.07,2019-11-01 16:25:24
10.45,2019-11-01 16:25:34
29.0,2019-11-01 16:25:44
0.43,2019-11-01 16:25:58
2.89,2019-11-01 16:26:06
3.55,2019-11-01 16:26:17
2.5,2019-11-01 16:26:27
4.46,2019-11-01 16:26:41
11.29,2019-11-01 16:26:47
14.75,2019-11-01 16:26:55
6.67,2019-11-01 16:27:05
2.5,2019-11-01 16:27:13
13.89,2019-11-01 16:27:24
3.56,2019-11-01 16:27:34
1.67,2019-11-01 16:27:46
17.0,2019-11-01 16:27:49
3.93,2019-11-01 16:28:04
5.0,2019-11-01 16:28:14
13.33,2019-11-01 16:28:24
1.17,2019-11-01 16:28:36
2.0,2019-11-01 16:28:42
2.0,2019-11-01 16:28:54
10.0,2019-11-01 16:29:01
5.43,2019-11-01 16:29:17
14.0,2019-11-01 16:29:23
5.2,2019-11-01 16:29:34
2.33,2019-11-01 16:29:54
7.5,2019-11-01 16:30:01
1.69,2019-11-01 16:30:15
19.5,2019-11-01 16:30:20
0.42,2019-11-01 16:30:33
2.73,2019-11-01 16:30:46
7.5,2019-11-01 16:30:59
45.0,2019-11-01 16:31:01
4.5,2019-11-01 16:31:12
5.67,2019-11-01 16:31:22
3.6,2019-11-01 16:31:34
1.0,2019-11-01 16:31:43
0.56,2019-11-01 16:31:54
15.46,2019-11-01 16:32:08
7.5,2019-11-01 16:32:13
3.33,2019-11-01 16:32:23
4.56,2019-11-01 16:32:34
6.33,2019-11-01 16:32:40
3.11,2019-11-01 16:32:50
8.33,2019-11-01 16:33:07
2.5,2019-11-01 16:33:19
6.33,2019-11-01 16:33:25
5.0,2019-11-01 16:33:29
0.43,2019-11-01 16:33:45
8.2,2019-11-01 16:33:51
0.08,2019-11-01 16:34:03
4.6,2019-11-01 16:34:09
2.33,2019-11-01 16:34:26
1346.44,2019-11-01 16:34:36
0.11,2019-11-01 16:34:46
0.38,2019-11-01 16:34:53
1.0,2019-11-01 16:35:04
14.09,2019-11-01 16:35:15
4.43,2019-11-01 16:35:23
14.55,2019-11-01 16:35:35
1.12,2019-11-01 16:35:43
1.08,2019-11-01 16:35:56
11.33,2019-11-01 16:36:02
0.36,2019-11-01 16:36:15
0.56,2019-11-01 16:36:23
2.78,2019-11-01 16:36:34
0.56,2019-11-01 16:36:44
5.0,2019-11-01 16:36:59
4.09,2019-11-01 16:37:10
0.45,2019-11-01 16:37:20
14.1,2019-11-01 16:37:30
1.25,2019-11-01 16:37:42
3.89,2019-11-01 16:37:50
6.45,2019-11-01 16:38:01
1.82,2019-11-01 16:38:12
0.45,2019-11-01 16:38:23
3.67,2019-11-01 16:38:44
0.42,2019-11-01 16:38:56
96.09,2019-11-01 16:39:06
1.55,2019-11-01 16:39:17
2.1,2019-11-01 16:39:27
0.27,2019-11-01 16:39:37
4.55,2019-11-01 16:39:48
3.18,2019-11-01 16:39:59
3.1,2019-11-01 16:40:09
2.0,2019-11-01 16:40:21
0.95,2019-11-01 16:40:39
1.96,2019-11-01 16:41:03
2.4,2019-11-01 16:41:13
1.55,2019-11-01 16:41:23
1.09,2019-11-01 16:41:34
0.9,2019-11-01 16:41:43
1.92,2019-11-01 16:41:55
13.09,2019-11-01 16:42:06
0.12,2019-11-01 16:42:13
0.55,2019-11-01 16:42:24
1.65,2019-11-01 16:42:44
1.18,2019-11-01 16:42:55
2.36,2019-11-01 16:43:06
4.0,2019-11-01 16:43:14
7.4,2019-11-01 16:43:23
3.64,2019-11-01 16:43:34
1.0,2019-11-01 16:43:43
0.52,2019-11-01 16:44:05
1.45,2019-11-01 16:44:15
0.91,2019-11-01 16:44:26
0.73,2019-11-01 16:44:37
5.73,2019-11-01 16:44:47
2.45,2019-11-01 16:44:58
1.86,2019-11-01 16:45:05
5.55,2019-11-01 16:45:15
2.75,2019-11-01 16:45:36
11.45,2019-11-01 16:45:46
7.09,2019-11-01 16:45:57
0.8,2019-11-01 16:46:07
0.82,2019-11-01 16:46:17
2.73,2019-11-01 16:46:28
1.1,2019-11-01 16:46:37
5.0,2019-11-01 16:46:41
1.4,2019-11-01 16:46:51
2.19,2019-11-01 16:47:07
1.45,2019-11-01 16:47:18
9.43,2019-11-01 16:47:25
0.64,2019-11-01 16:47:35
1.45,2019-11-01 16:47:46
1.2,2019-11-01 16:48:06
4.18,2019-11-01 16:48:17
5.17,2019-11-01 16:48:29
3.5,2019-11-01 16:48:39
9.0,2019-11-01 16:48:49
8.55,2019-11-01 16:49:09
1.38,2019-11-01 16:49:31
7.73,2019-11-01 16:49:41
1.71,2019-11-01 16:50:03
2.0,2019-11-01 16:50:13
0.55,2019-11-01 16:50:24
3.2,2019-11-01 16:50:33
4.73,2019-11-01 16:50:44
8.24,2019-11-01 16:51:01
0.95,2019-11-01 16:51:23
0.1,2019-11-01 16:51:33
0.45,2019-11-01 16:51:43
6.91,2019-11-01 16:51:54
4.64,2019-11-01 16:52:05
0.57,2019-11-01 16:52:19
2.0,2019-11-01 16:52:29
1.0,2019-11-01 16:52:40
0.65,2019-11-01 16:53:00
2.73,2019-11-01 16:53:11
12.5,2019-11-01 16:53:13
4.1,2019-11-01 16:53:21
3.0,2019-11-01 16:53:32
0.91,2019-11-01 16:53:43
0.5,2019-11-01 16:53:52
2.33,2019-11-01 16:54:04
3.36,2019-11-01 16:54:15
3.1,2019-11-01 16:54:24
2.27,2019-11-01 16:54:35
0.5,2019-11-01 16:54:45
4.55,2019-11-01 16:54:55
5.0,2019-11-01 16:55:09
6.0,2019-11-01 16:55:13
0.56,2019-11-01 16:55:22
3.73,2019-11-01 16:55:32
0.45,2019-11-01 16:55:43
1.69,2019-11-01 16:55:59
10.45,2019-11-01 16:56:10
5.43,2019-11-01 16:56:24
3.6,2019-11-01 16:56:33
0.55,2019-11-01 16:56:44
7.0,2019-11-01 16:56:52
1.5,2019-11-01 16:57:01
3.58,2019-11-01 16:57:14
6.25,2019-11-01 16:57:26
2.36,2019-11-01 16:57:36
5.82,2019-11-01 16:57:47
2.5,2019-11-01 16:57:54
2.27,2019-11-01 16:58:05
2.0,2019-11-01 16:58:16
0.1,2019-11-01 16:58:25
12.0,2019-11-01 16:58:36
2.36,2019-11-01 16:58:47
3.9,2019-11-01 16:58:57
2.09,2019-11-01 16:59:07
2.27,2019-11-01 16:59:18
10.0,2019-11-01 16:59:28
26.36,2019-11-01 16:59:38
6.65,2019-11-01 17:00:10
3.25,2019-11-01 17:00:31
1.18,2019-11-01 17:00:41
0.3,2019-11-01 17:01:02
0.43,2019-11-01 17:01:23
6.5,2019-11-01 17:01:33
0.95,2019-11-01 17:01:54
0.7,2019-11-01 17:02:03
1.82,2019-11-01 17:02:14
1.93,2019-11-01 17:02:30
18.73,2019-11-01 17:02:40
0.08,2019-11-01 17:02:53
2.82,2019-11-01 17:03:03
1.0,2019-11-01 17:03:13
1.32,2019-11-01 17:03:33
3.14,2019-11-01 17:03:54
104.7,2019-11-01 17:04:04
1.25,2019-11-01 17:04:15
3.27,2019-11-01 17:04:26
0.5,2019-11-01 17:04:36
0.09,2019-11-01 17:04:46
0.69,2019-11-01 17:04:59
3.27,2019-11-01 17:05:10
2.0,2019-11-01 17:05:21
0.33,2019-11-01 17:05:42
18.86,2019-11-01 17:05:49
0.1,2019-11-01 17:05:59
1.64,2019-11-01 17:06:09
2.45,2019-11-01 17:06:20
1.35,2019-11-01 17:06:40
3.27,2019-11-01 17:06:51
1.7,2019-11-01 17:07:00
11.36,2019-11-01 17:07:11
34.36,2019-11-01 17:07:22
0.64,2019-11-01 17:07:32
0.45,2019-11-01 17:07:43
1.3,2019-11-01 17:07:53
0.28,2019-11-01 17:08:10
1.18,2019-11-01 17:08:21
2.2,2019-11-01 17:08:46
0.91,2019-11-01 17:08:57
3.09,2019-11-01 17:09:08
0.45,2019-11-01 17:09:19
0.09,2019-11-01 17:09:29
4.17,2019-11-01 17:09:35
2.27,2019-11-01 17:09:46
7.5,2019-11-01 17:09:53
5.64,2019-11-01 17:10:04
9.18,2019-11-01 17:10:15
3.73,2019-11-01 17:10:25
7.94,2019-11-01 17:10:42
0.73,2019-11-01 17:10:52
2.27,2019-11-01 17:11:03
2.82,2019-11-01 17:11:14
2.6,2019-11-01 17:11:24
5.95,2019-11-01 17:11:43
0.45,2019-11-01 17:11:54
2.27,2019-11-01 17:12:04
3.09,2019-11-01 17:12:15
1.5,2019-11-01 17:12:25
5.18,2019-11-01 17:12:35
2.36,2019-11-01 17:12:46
12.5,2019-11-01 17:12:56
2.08,2019-11-01 17:13:07
3.64,2019-11-01 17:13:18
0.09,2019-11-01 17:13:29
2.1,2019-11-01 17:13:38
18.45,2019-11-01 17:13:49
3.18,2019-11-01 17:14:00
0.77,2019-11-01 17:14:13
1.82,2019-11-01 17:14:23
9.27,2019-11-01 17:14:34
5.45,2019-11-01 17:14:45
0.09,2019-11-01 17:14:55
11.73,2019-11-01 17:15:06
1.36,2019-11-01 17:15:17
0.25,2019-11-01 17:15:37
0.91,2019-11-01 17:15:48
3.64,2019-11-01 17:15:59
7.78,2019-11-01 17:16:08
27.5,2019-11-01 17:16:11
0.24,2019-11-01 17:16:32
0.55,2019-11-01 17:16:43
0.09,2019-11-01 17:16:54
1.45,2019-11-01 17:17:05
0.55,2019-11-01 17:17:15
1.82,2019-11-01 17:17:26
3.82,2019-11-01 17:17:37
4.1,2019-11-01 17:17:46
3.18,2019-11-01 17:17:57
2.91,2019-11-01 17:18:08
2.38,2019-11-01 17:18:16
1.5,2019-11-01 17:18:25
1.45,2019-11-01 17:18:36
1.27,2019-11-01 17:18:47
1.73,2019-11-01 17:19:02
0.45,2019-11-01 17:19:13
1.8,2019-11-01 17:19:33
2.27,2019-11-01 17:19:44
2.1,2019-11-01 17:19:54
0.5,2019-11-01 17:20:03
1.9,2019-11-01 17:20:25
1.5,2019-11-01 17:20:35
2.82,2019-11-01 17:20:45
3.0,2019-11-01 17:20:56
1.19,2019-11-01 17:21:17
3.64,2019-11-01 17:21:28
15.2,2019-11-01 17:21:33
12.2,2019-11-01 17:21:43
3.33,2019-11-01 17:21:51
3.44,2019-11-01 17:22:08
75.5,2019-11-01 17:22:09
9.64,2019-11-01 17:22:19
3.64,2019-11-01 17:22:30
0.53,2019-11-01 17:22:49
7.5,2019-11-01 17:22:53
3.82,2019-11-01 17:23:03
0.45,2019-11-01 17:23:14
1.1,2019-11-01 17:23:23
1.78,2019-11-01 17:23:32
1.36,2019-11-01 17:23:43
2.45,2019-11-01 17:23:54
0.5,2019-11-01 17:24:04
11.64,2019-11-01 17:24:14
1.67,2019-11-01 17:24:24
0.47,2019-11-01 17:24:42
7.0,2019-11-01 17:24:47
10.0,2019-11-01 17:24:57
2.6,2019-11-01 17:25:06
0.09,2019-11-01 17:25:17
0.18,2019-11-01 17:25:35
4.09,2019-11-01 17:25:45
4.55,2019-11-01 17:25:56
0.9,2019-11-01 17:26:06
3.5,2019-11-01 17:26:16
1.64,2019-11-01 17:26:26
11.45,2019-11-01 17:26:37
0.56,2019-11-01 17:26:46
15.0,2019-11-01 17:26:54
10.45,2019-11-01 17:27:05
0.17,2019-11-01 17:27:17
6.64,2019-11-01 17:27:28
5.5,2019-11-01 17:27:37
8.27,2019-11-01 17:27:48
1.44,2019-11-01 17:28:07
11.36,2019-11-01 17:28:17
0.91,2019-11-01 17:28:28
8.33,2019-11-01 17:28:31
3.5,2019-11-01 17:28:51
0.55,2019-11-01 17:29:01
1.82,2019-11-01 17:29:12
1.18,2019-11-01 17:29:29
7.5,2019-11-01 17:29:31
1.55,2019-11-01 17:29:41
0.36,2019-11-01 17:29:52
2.27,2019-11-01 17:30:03
1.82,2019-11-01 17:30:13
5.55,2019-11-01 17:30:24
11.5,2019-11-01 17:30:34
1.64,2019-11-01 17:30:44
2.27,2019-11-01 17:30:55
6.22,2019-11-01 17:31:04
12.4,2019-11-01 17:31:13
2.69,2019-11-01 17:31:27
0.43,2019-11-01 17:31:40
5.83,2019-11-01 17:31:52
5.09,2019-11-01 17:32:03
0.75,2019-11-01 17:32:23
1.4,2019-11-01 17:32:33
3.75,2019-11-01 17:32:44
1.45,2019-11-01 17:32:55
5.0,2019-11-01 17:33:06
0.95,2019-11-01 17:33:27
0.5,2019-11-01 17:33:39
0.75,2019-11-01 17:33:46
6.91,2019-11-01 17:33:57
2.27,2019-11-01 17:34:08
28.0,2019-11-01 17:34:19
8.9,2019-11-01 17:34:40
2.73,2019-11-01 17:34:51
1.43,2019-11-01 17:35:12
4.36,2019-11-01 17:35:23
1.82,2019-11-01 17:35:33
1.82,2019-11-01 17:35:44
11.6,2019-11-01 17:35:54
2.27,2019-11-01 17:36:04
0.85,2019-11-01 17:36:25
0.73,2019-11-01 17:36:35
3.18,2019-11-01 17:36:46
10.36,2019-11-01 17:36:57
2.73,2019-11-01 17:37:07
2.27,2019-11-01 17:37:18
1.0,2019-11-01 17:37:20
0.8,2019-11-01 17:37:29
2.67,2019-11-01 17:37:50
8.1,2019-11-01 17:38:11
1.82,2019-11-01 17:38:22
1.55,2019-11-01 17:38:42
0.45,2019-11-01 17:38:53
1.07,2019-11-01 17:39:07
11.5,2019-11-01 17:39:16
5.0,2019-11-01 17:39:27
16.55,2019-11-01 17:39:38
2.45,2019-11-01 17:39:48
10.82,2019-11-01 17:39:59
3.73,2019-11-01 17:40:10
34.0,2019-11-01 17:40:28
5.0,2019-11-01 17:40:34
1.82,2019-11-01 17:40:45
2.27,2019-11-01 17:40:55
0.36,2019-11-01 17:41:06
5.09,2019-11-01 17:41:17
2.1,2019-11-01 17:41:26
1.91,2019-11-01 17:41:37
3.27,2019-11-01 17:41:48
5.18,2019-11-01 17:41:59
1.0,2019-11-01 17:42:06
0.55,2019-11-01 17:42:17
1.36,2019-11-01 17:42:28
4.0,2019-11-01 17:42:33
2.27,2019-11-01 17:42:43
2.27,2019-11-01 17:42:54
5.18,2019-11-01 17:43:05
1.82,2019-11-01 17:43:15
3.27,2019-11-01 17:43:26
2.5,2019-11-01 17:43:36
7.0,2019-11-01 17:43:40
0.95,2019-11-01 17:44:01
4.45,2019-11-01 17:44:12
0.56,2019-11-01 17:44:28
2.0,2019-11-01 17:44:33
1.91,2019-11-01 17:44:43
1.09,2019-11-01 17:44:54
0.27,2019-11-01 17:45:16
11.82,2019-11-01 17:45:27
9.0,2019-11-01 17:45:36
0.09,2019-11-01 17:45:47
7.0,2019-11-01 17:45:50
2.73,2019-11-01 17:46:00
4.0,2019-11-01 17:46:15
5.81,2019-11-01 17:46:32
11.09,2019-11-01 17:46:43
1.82,2019-11-01 17:46:53
3.09,2019-11-01 17:47:04
6.0,2019-11-01 17:47:24
3.09,2019-11-01 17:47:35
1.0,2019-11-01 17:47:46
0.35,2019-11-01 17:48:03
1.91,2019-11-01 17:48:14
2.45,2019-11-01 17:48:25
5.0,2019-11-01 17:48:35
11.0,2019-11-01 17:48:46
3.6,2019-11-01 17:48:56
0.22,2019-11-01 17:49:18
0.8,2019-11-01 17:49:27
10.27,2019-11-01 17:49:38
1.5,2019-11-01 17:49:40
1.32,2019-11-01 17:49:58
0.45,2019-11-01 17:50:09
2.5,2019-11-01 17:50:11
6.8,2019-11-01 17:50:31
0.55,2019-11-01 17:50:41
10.0,2019-11-01 17:51:03
4.0,2019-11-01 17:51:12
1.91,2019-11-01 17:51:23
2.18,2019-11-01 17:51:34
4.29,2019-11-01 17:51:40
0.27,2019-11-01 17:51:51
0.55,2019-11-01 17:52:02
2.21,2019-11-01 17:52:31
0.7,2019-11-01 17:52:40
9.5,2019-11-01 17:52:42
1.55,2019-11-01 17:53:02
0.7,2019-11-01 17:53:11
1.0,2019-11-01 17:53:22
2.27,2019-11-01 17:53:33
1.27,2019-11-01 17:53:43
2.27,2019-11-01 17:53:54
0.14,2019-11-01 17:54:15
1.64,2019-11-01 17:54:26
0.62,2019-11-01 17:54:39
3.09,2019-11-01 17:54:49
1.33,2019-11-01 17:55:11
3.36,2019-11-01 17:55:21
0.09,2019-11-01 17:55:32
2.73,2019-11-01 17:55:43
1.67,2019-11-01 17:55:58
2.0,2019-11-01 17:56:09
0.09,2019-11-01 17:56:20
1.55,2019-11-01 17:56:30
8.45,2019-11-01 17:56:41
1.7,2019-11-01 17:57:41
0.55,2019-11-01 17:57:52
5.6,2019-11-01 17:58:01
0.45,2019-11-01 17:58:12
8.0,2019-11-01 17:58:23
1.0,2019-11-01 17:58:32
6.88,2019-11-01 17:58:50
0.25,2019-11-01 17:59:10
4.64,2019-11-01 17:59:21
0.55,2019-11-01 17:59:41
0.91,2019-11-01 17:59:52
4.5,2019-11-01 18:00:01
2.17,2019-11-01 18:00:14
5.83,2019-11-01 18:00:26
10.0,2019-11-01 18:00:30
0.05,2019-11-01 18:00:51
17.75,2019-11-01 18:00:55
0.36,2019-11-01 18:01:09
2.09,2019-11-01 18:01:19
0.59,2019-11-01 18:01:36
3.0,2019-11-01 18:01:47
0.09,2019-11-01 18:01:58
2.73,2019-11-01 18:02:09
7.82,2019-11-01 18:02:19
5.45,2019-11-01 18:02:30
2.2,2019-11-01 18:02:39
1.36,2019-11-01 18:02:50
4.91,2019-11-01 18:03:01
4.2,2019-11-01 18:03:10
9.81,2019-11-01 18:03:32
1.75,2019-11-01 18:03:52
3.73,2019-11-01 18:04:03
0.5,2019-11-01 18:04:13
1.0,2019-11-01 18:04:23
2.25,2019-11-01 18:04:39
0.9,2019-11-01 18:05:19
5.36,2019-11-01 18:05:33
2.5,2019-11-01 18:05:43
0.91,2019-11-01 18:05:54
1.44,2019-11-01 18:06:02
0.18,2019-11-01 18:06:13
0.91,2019-11-01 18:06:24
0.1,2019-11-01 18:06:33
1.47,2019-11-01 18:06:53
0.09,2019-11-01 18:07:03
3.83,2019-11-01 18:07:16
0.09,2019-11-01 18:07:26
1.0,2019-11-01 18:07:37
7.0,2019-11-01 18:07:46
6.55,2019-11-01 18:07:57
2.36,2019-11-01 18:08:08
0.1,2019-11-01 18:08:17
2.43,2019-11-01 18:09:11
9.09,2019-11-01 18:09:23
3.18,2019-11-01 18:09:33
8.18,2019-11-01 18:09:44
5.1,2019-11-01 18:10:05
5.55,2019-11-01 18:10:16
1.91,2019-11-01 18:10:27
3.75,2019-11-01 18:10:38
1.25,2019-11-01 18:10:51
7.0,2019-11-01 18:11:01
0.45,2019-11-01 18:11:11
12.0,2019-11-01 18:11:22
26.18,2019-11-01 18:11:33
0.1,2019-11-01 18:11:42
2.75,2019-11-01 18:11:59
6.5,2019-11-01 18:12:08
0.14,2019-11-01 18:12:15
4.38,2019-11-01 18:12:37
9.55,2019-11-01 18:12:47
3.29,2019-11-01 18:13:09
2.27,2019-11-01 18:13:19
2.36,2019-11-01 18:13:30
3.6,2019-11-01 18:13:39
2.62,2019-11-01 18:14:00
7.82,2019-11-01 18:14:11
1.0,2019-11-01 18:14:27
1.0,2019-11-01 18:14:38
30.0,2019-11-01 18:14:40
5.0,2019-11-01 18:14:59
5.0,2019-11-01 18:15:10
2.94,2019-11-01 18:15:27
1.55,2019-11-01 18:15:38
6.27,2019-11-01 18:15:49
0.18,2019-11-01 18:16:00
2.0,2019-11-01 18:16:10
3.89,2019-11-01 18:16:29
8.33,2019-11-01 18:16:32
1.91,2019-11-01 18:16:42
5.91,2019-11-01 18:16:53
2.55,2019-11-01 18:17:13
5.09,2019-11-01 18:17:24
1.5,2019-11-01 18:17:33
13.73,2019-11-01 18:17:44
10.73,2019-11-01 18:17:55
7.1,2019-11-01 18:18:04
13.56,2019-11-01 18:18:13
1.82,2019-11-01 18:18:24
4.5,2019-11-01 18:18:33
0.45,2019-11-01 18:18:44
2.73,2019-11-01 18:18:55
0.18,2019-11-01 18:19:05
4.18,2019-11-01 18:19:16
8.45,2019-11-01 18:19:27
2.9,2019-11-01 18:19:36
0.64,2019-11-01 18:19:47
1.11,2019-11-01 18:19:56
0.6,2019-11-01 18:20:05
13.75,2019-11-01 18:20:13
0.27,2019-11-01 18:20:24
4.0,2019-11-01 18:20:33
3.0,2019-11-01 18:20:44
0.09,2019-11-01 18:20:55
1.55,2019-11-01 18:21:06
2.3,2019-11-01 18:21:15
1.33,2019-11-01 18:21:37
0.45,2019-11-01 18:21:47
3.09,2019-11-01 18:21:57
0.55,2019-11-01 18:22:08
1.6,2019-11-01 18:22:17
2.91,2019-11-01 18:22:28
19.0,2019-11-01 18:22:30
2.45,2019-11-01 18:22:49
3.0,2019-11-01 18:23:00
0.45,2019-11-01 18:23:11
1.64,2019-11-01 18:23:25
3.82,2019-11-01 18:23:35
2.3,2019-11-01 18:23:45
2.73,2019-11-01 18:23:55
4.2,2019-11-01 18:24:05
4.27,2019-11-01 18:24:16
0.75,2019-11-01 18:24:28
2.73,2019-11-01 18:24:38
18.5,2019-11-01 18:24:49
1.0,2019-11-01 18:25:10
10.0,2019-11-01 18:25:17
